season,round,home_team,away_team,home_win,draw,away_win,home_prob_total_wins,home_prob_total_draws,home_prob_total_loses,prob_total_home_wins,prob_total_home_draws,prob_total_home_loses,home_avg_total_goles_scored,home_avg_total_goles_conceded,avg_total_home_goles_scored,avg_total_home_goles_conceded,home_avg_total_points,home_point_1_back,home_point_3_back,home_point_5_back,avg_total_home_points,home_team_form,away_prob_total_wins,away_prob_total_draws,away_prob_total_loses,prob_total_away_wins,prob_total_away_draws,prob_total_away_loses,away_avg_total_goles_scored,away_avg_total_goles_conceded,avg_total_away_goles_scored,avg_total_away_goles_conceded,away_avg_total_points,avg_total_away_points,away_point_1_back,away_point_3_back,away_point_5_back,away_team_form
2020,34,setubal,belenenses,0,0,0,-0.995575905,1.1605177064,0.6809642187,-1.284322598,0.9903082766,0.832986841,-0.92824553,0.7144508172,-1.104392735,1.0147651372,-0.944512244,-1.259881577,-1.404019025,-1.925827682,-1.260932131,-0.900585732,-0.664950394,0.2498009395,0.472933768,-0.635064657,0.072847782,0.4704265021,-0.966068956,0.7319422712,-1.050735972,0.5421075641,-0.623478849,-0.591075851,0,-1.047144962,-1.090164748,-0.584490047
2020,34,portimonense,cdaves,0,0,0,-0.995575905,0.8123623945,1.0035262171,-0.899025819,0.9903082766,0.1601897771,-0.731932507,1.062021485,-0.70428435,0.2029530274,-1.01675539,1.0079052614,-0.47942113,0.4376881095,-0.76977178,-1.019199462,-1.300478205,-1.67723488,1.9723487826,-1.72102522,-2.003314004,2.2003820258,-1.155082447,1.775995775,-1.439774291,2.1103473029,-1.582373535,-1.943537542,-0.816496581,-0.32219845,-0.867176504,-1.70985148
2020,34,madeira,fcfamalicao,0,0,0,-0.454356789,0.4642070825,0.3584022204,-0.513729039,0.9903082766,-0.41649342,-0.535619483,0.0193094815,-0.051475933,0.2029530274,-0.438810221,-0.503952631,0.7533760622,0.7003009753,-0.278611428,-0.42613081,0.1294593688,1.2133188492,-0.687903663,0.4508959064,0.7284778196,-0.667702132,0.5040359769,0.4087828533,0.445565254,-0.058082953,0.3531731455,0.5449919707,1.6329931619,1.1276945742,0.2477647154,0.4361866022
2020,34,vicente,ferreira,0,0,0,-0.093544045,-0.232103541,0.3584022204,0.3210806495,0.4858116074,-0.993176618,-0.142993437,0.3668801494,0.2222824361,0.2029530274,-0.149837636,1.0079052614,1.3697746585,1.2255267067,0.5227554622,-0.188903349,-0.347186489,-0.71371697,0.6664066732,-0.292129742,-0.582782256,0.4704265021,-0.588041973,0.4833581036,-0.302585359,0.5421075641,-0.463663068,-0.356649157,0,0.0402748062,0.0247764715,-0.505976459
2020,34,santaclara,guimaraes,0,0,0,-0.093544045,-0.232103541,0.3584022204,-0.06421613,-1.111761178,1.4096700386,-0.33930646,0.0193094815,-0.70428435,0.6088590823,-0.149837636,1.0079052614,-0.47942113,-0.350150488,-0.459565242,-0.188903349,-0.029422584,0.8921462126,-0.397694305,-0.292129742,1.4933795302,-0.39455126,0.567040474,-0.48612015,0.8046775482,-0.193609844,0.1223281286,-0.032058351,-0.816496581,-0.32219845,-0.198211772,0.200645837
2020,34,braga,porto,0,0,0,1.0490296447,-1.276569477,-0.609283775,1.0916742084,-0.607264509,-0.993176618,1.3184479592,0.0193094815,1.1488492226,0.6088590823,0.9578906044,-0.503952631,0.7533760622,0.7003009753,1.1690190831,0.8786202263,2.0890034513,-1.034889607,-1.413427057,1.8797913843,-0.582782256,-1.214003876,1.9531394103,-1.679324154,1.7323843084,-1.161659066,1.8980590277,1.6630269693,1.6329931619,1.8526410862,1.8086824225,1.7970888009
2020,34,boavistaporto,rioave,0,0,0,-0.273950417,-0.232103541,0.6809642187,-0.513729039,-0.607264509,1.4096700386,-0.731932507,-0.328261186,-0.830634367,-0.676510091,-0.366567075,-1.259881577,-1.404019025,-1.137989085,-0.76977178,-0.42613081,0.1294593688,0.8921462126,-0.542798984,0.7938308211,0.072847782,-0.667702132,0.2310164894,-0.48612015,-0.123029212,-1.161659066,0.2999012185,0.7613858414,0,0.0402748062,0.6937412032,0.3576730138
2020,34,benfica,sporting,0,0,0,2.1314678768,-1.624724789,-2.222093766,1.9264838972,-1.616257848,-0.993176618,1.9728247036,-2.413685193,1.9280076567,-2.36778532,2.1860240889,1.0079052614,0.7533760622,-0.087537622,1.8152827039,2.2229091725,0.8179478302,-0.392544334,-0.542798984,0.1079609917,0.7284778196,-0.39455126,0.3570254836,-0.784421151,0.6251214011,-0.425941657,0.7260766343,0.2023683421,-0.816496581,0.0402748062,0.6937412032,0.6717273673
2020,34,moreirense,tondela,0,0,0,-0.273950417,1.1605177064,-0.609283775,-0.06421613,0.4858116074,-0.41649342,0.118757261,0.5406654833,0.0959324198,0.2029530274,-0.07759449,-0.503952631,0.1369774659,0.4376881095,0.0315951104,0.0483241124,-0.823832347,0.5709735761,0.472933768,-0.292129742,0.072847782,0.1972756299,-0.903064459,0.035906602,-0.691623678,-0.193609844,-0.730022703,-0.248452222,-0.816496581,-1.409618218,-1.313152992,-0.663003635
